,SampleID,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
16,barcode35,barcode35_contig_1,321222,322678,+,flhF,1-1455/1455,========/======,4/4,99.93,99.38,vfdb,NP_281279,(flhF) flagellar biosynthesis regulator FlhF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
17,barcode35,barcode35_contig_1,322671,323537,+,flhG,1-867/867,===============,0/0,100.0,98.04,vfdb,NP_281278,(flhG) ATP-binding protein [Flagella (CVF397)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
18,barcode35,barcode35_contig_1,323869,324585,+,fliA,1-717/717,===============,0/0,100.0,93.31,vfdb,NP_281276,(fliA) flagellar biosynthesis sigma factor [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
19,barcode35,barcode35_contig_1,324585,325663,+,fliM,1-1080/1080,========/======,1/1,99.91,97.41,vfdb,NP_281275,(fliM) flagellar motor switch protein FliM [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
20,barcode35,barcode35_contig_1,325660,326502,+,fliY,1-843/843,===============,0/0,100.0,99.64,vfdb,NP_281274,(fliY) flagellar motor switch protein FliY [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
21,barcode35,barcode35_contig_1,335704,337341,-,flgE,1-1638/1638,===============,0/0,100.0,99.57,vfdb,NP_281265,(flgE) flagellar hook protein FlgE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
22,barcode35,barcode35_contig_1,337345,338229,-,flgD,1-885/885,===============,0/0,100.0,99.89,vfdb,NP_281264,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
23,barcode35,barcode35_contig_1,338283,340076,-,fliK,1-1797/1797,========/======,1/3,99.83,99.61,vfdb,NP_281263,(fliK) flagellar hook-length control protein FliK [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
24,barcode35,barcode35_contig_1,439175,439444,-,fliQ,1-270/270,===============,0/0,100.0,99.63,vfdb,NP_282802,(fliQ) flagellar biosynthesis protein FliQ [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
25,barcode35,barcode35_contig_1,544522,546883,+,pflA,1-2367/2367,========/======,2/5,99.79,98.86,vfdb,NP_282693,(pflA) paralysed flagellum protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
26,barcode35,barcode35_contig_1,638081,639041,+,cadF,1-960/960,========/======,1/1,100.0,98.75,vfdb,NP_282616,(cadF) outer membrane fibronectin-binding protein [CadF (VF0322)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
27,barcode35,barcode35_contig_1,650522,652348,-,flgK,1-1827/1827,===============,0/0,100.0,99.18,vfdb,NP_282606,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
28,barcode35,barcode35_contig_1,652837,653034,-,flgM,1-198/198,===============,0/0,100.0,99.5,vfdb,YP_002344846,(flgM) negative regulator of flagellin synthesis [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
29,barcode35,barcode35_contig_1,653097,653438,-,flgJ,1-342/342,===============,0/0,100.0,99.12,vfdb,YP_002344845,(flgJ) flagellar rod assembly protein/muramidase FlgJ [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
30,barcode35,barcode35_contig_1,653438,654484,-,flgI,1-1047/1047,===============,0/0,100.0,99.24,vfdb,NP_282602,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
31,barcode35,barcode35_contig_1,665242,666024,+,kpsM,1-783/783,===============,0/0,100.0,89.14,vfdb,NP_282588,(kpsM) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
32,barcode35,barcode35_contig_1,666021,666683,+,kpsT,1-663/663,========/======,2/2,99.85,93.98,vfdb,NP_282587,(kpsT) capsule polysaccharide export ATP-binding protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
33,barcode35,barcode35_contig_1,666683,667801,+,kpsE,1-1119/1119,===============,0/0,100.0,96.42,vfdb,NP_282586,(kpsE) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
34,barcode35,barcode35_contig_1,667803,669461,+,kpsD,1-1659/1659,===============,0/0,100.0,97.11,vfdb,NP_282585,(kpsD) capsule polysaccharide export system periplasmic protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
35,barcode35,barcode35_contig_1,669470,670413,+,kpsF,1-944/948,===============,0/0,99.58,94.17,vfdb,NP_282584,(kpsF) D-arabinose 5-phosphate isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
36,barcode35,barcode35_contig_1,671406,672133,+,Cj1434c,26-748/1338,========/......,14/47,52.47,67.02,vfdb,NP_282575,(Cj1434c) sugar transferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
37,barcode35,barcode35_contig_1,695351,695866,+,rfbC,13-529/546,========/======,3/3,94.32,80.69,vfdb,NP_282571,(rfbC) dTDP-4-dehydrorhamnose 35-epimerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
38,barcode35,barcode35_contig_1,695883,696929,+,fcl,1-1038/1041,========/======,13/23,99.04,65.84,vfdb,NP_282569,(fcl) GDP-L-fucose synthetase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
39,barcode35,barcode35_contig_1,697978,698992,+,hddA,1-1017/1020,========/======,2/2,99.51,92.03,vfdb,NP_282566,(hddA) D-glycero-D-manno-heptose 7-phosphate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
40,barcode35,barcode35_contig_1,698984,699589,+,gmhA2,1-606/606,===============,0/0,100.0,91.25,vfdb,NP_282565,(gmhA2) phosphoheptose isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
41,barcode35,barcode35_contig_1,699577,700227,+,hddC,1-651/666,========/======,2/2,97.6,90.64,vfdb,NP_282564,(hddC) D-glycero-D-manno-heptose 1-phosphate guanosyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
42,barcode35,barcode35_contig_1,710619,711718,+,kpsC,971-2070/2070,......==/======,2/2,53.09,94.28,vfdb,NP_282555,(kpsC) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
43,barcode35,barcode35_contig_1,711715,712899,+,kpsS,1-1185/1185,========/======,2/2,99.92,97.39,vfdb,NP_282554,(kpsS) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
44,barcode35,barcode35_contig_1,716214,716750,-,fliL,1-537/537,===============,0/0,100.0,97.77,vfdb,NP_282549,(fliL) flagellar basal body protein FliL [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
45,barcode35,barcode35_contig_1,797972,799696,+,flaA,1-1719/1719,========/======,2/6,100.0,93.68,vfdb,NP_282485,(flaA) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
46,barcode35,barcode35_contig_1,799844,801568,+,flaB,1-1719/1719,========/======,2/6,100.0,93.97,vfdb,NP_282484,(flaB) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
47,barcode35,barcode35_contig_1,801599,803486,-,pseE/maf5,1-1887/1887,========/======,3/3,99.95,97.56,vfdb,NP_282483,(pseE/maf5) motility accessory factor PseE [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
48,barcode35,barcode35_contig_1,803483,805419,-,pseD/maf2,13-1962/1962,========/======,12/27,98.37,87.38,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
49,barcode35,barcode35_contig_1,807286,809238,-,pseD/maf2,1-1962/1962,========/======,11/25,99.13,87.67,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
50,barcode35,barcode35_contig_1,809226,809996,-,ptmA,1-771/771,===============,0/0,100.0,97.28,vfdb,NP_282478,(ptmA) flagellin modification protein A [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
51,barcode35,barcode35_contig_1,809996,810703,-,ptmB,1-708/708,===============,0/0,100.0,97.32,vfdb,NP_282477,(ptmB) acylneuraminate cytidylyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
52,barcode35,barcode35_contig_1,819637,820661,-,pseI,1-1025/1032,===============,0/0,99.32,96.39,vfdb,NP_282463,(pseI) N-acetylneuraminic acid synthetase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
53,barcode35,barcode35_contig_1,820919,822055,+,pseA,1-1137/1137,===============,0/0,100.0,99.03,vfdb,NP_282462,(pseA) pseudaminic acid biosynthesis PseA protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
54,barcode35,barcode35_contig_1,823369,823842,-,pseH,1-474/474,===============,0/0,100.0,94.09,vfdb,NP_282459,(pseH) N-acetyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
55,barcode35,barcode35_contig_1,823839,824664,-,pseG,1-825/825,========/======,1/1,100.0,98.91,vfdb,NP_282458,(pseG) UDP-24-diacetamido-246-trideoxy-beta-L-altropyranose hydrolase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
56,barcode35,barcode35_contig_1,824648,825346,-,pseF,1-699/699,===============,0/0,100.0,95.71,vfdb,NP_282457,(pseF) acylneuraminate cytidylyltransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
57,barcode35,barcode35_contig_1,840105,841236,-,pseC,1-1131/1131,========/======,1/1,100.0,95.05,vfdb,NP_282440,(pseC) C4 aminotransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
58,barcode35,barcode35_contig_1,841238,842242,-,pseB,1-1005/1005,===============,0/0,100.0,97.11,vfdb,NP_282439,(pseB) UDP-GlcNAc-specific C46 dehydratase/C5 epimerase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
59,barcode35,barcode35_contig_1,876694,877978,-,porA,1-1275/1275,========/======,25/98,96.55,77.8,vfdb,NP_282406,(porA) major outer membrane protein [MOMP (VF0328)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
60,barcode35,barcode35_contig_1,896131,896451,-,ciaC,1-321/321,===============,0/0,100.0,96.89,vfdb,YP_002344633,(ciaC) Campylobacter invasion antigen C [CiaC (VF0415)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
61,barcode35,barcode35_contig_1,915996,917564,-,htpB,76-1653/1653,========/======,26/53,93.59,66.38,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
62,barcode35,barcode35_contig_1,954286,955053,+,fliR,1-768/768,===============,0/0,100.0,99.35,vfdb,NP_282326,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
63,barcode35,barcode35_contig_1,976116,976677,+,gmhB,1-561/561,========/======,1/1,100.0,95.55,vfdb,NP_282299,(gmhB) DD-heptose 17-bisphosphate phosphatase [LOS (CVF396)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
64,barcode35,barcode35_contig_1,976678,977631,+,hldD,1-954/954,===============,0/0,100.0,96.54,vfdb,NP_282298,(hldD) ADP-glyceromanno-heptose 6-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
65,barcode35,barcode35_contig_1,977624,979008,+,hldE,1-1386/1386,========/======,3/3,99.86,94.09,vfdb,NP_282297,(hldE) bifunctional D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
66,barcode35,barcode35_contig_1,979005,979565,+,gmhA,1-561/561,===============,0/0,100.0,93.76,vfdb,NP_282296,(gmhA) phosphoheptose isomerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
67,barcode35,barcode35_contig_1,980326,981264,-,waaF,1-939/960,========/======,2/6,97.5,93.63,vfdb,NP_282295,(waaF) heptosyltransferase II [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
68,barcode35,barcode35_contig_1,981324,982108,+,waaV,1-786/825,========/======,1/1,95.15,91.48,vfdb,NP_282294,(waaV) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
69,barcode35,barcode35_contig_1,988037,989568,-,Cj1135,1-1532/1548,========/======,2/2,98.9,92.37,vfdb,NP_282283,(Cj1135) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
70,barcode35,barcode35_contig_1,989565,990452,-,htrB,1-888/888,===============,0/0,100.0,97.52,vfdb,NP_282282,(htrB) lipid A biosynthesis lauroyl acyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
71,barcode35,barcode35_contig_1,990442,991467,-,waaC,1-1029/1029,========/======,3/3,99.71,97.57,vfdb,NP_282281,(waaC) heptosyltransferase I [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
72,barcode35,barcode35_contig_1,1006636,1007027,+,cheY,1-393/393,========/======,1/1,99.75,98.98,vfdb,YP_002344511,(cheY) chemotaxis regulatory protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
73,barcode35,barcode35_contig_1,1047642,1048031,-,fliW,1-390/390,===============,0/0,100.0,99.74,vfdb,YP_002344468,(fliW) flagellar assembly protein FliW [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
74,barcode35,barcode35_contig_1,1096018,1096533,+,flgP,1-516/516,===============,0/0,100.0,98.45,vfdb,YP_002344421,(flgP) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
75,barcode35,barcode35_contig_1,1096509,1096960,+,flgQ,1-450/450,========/======,2/2,100.0,98.45,vfdb,YP_002344420,(flgQ) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
76,barcode35,barcode35_contig_1,1097017,1098318,+,flgR,1-1302/1302,===============,0/0,100.0,98.92,vfdb,NP_282174,(flgR) sigma-54 associated transcriptional activator [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
77,barcode35,barcode35_contig_1,1185937,1187056,-,jlpA,1-1119/1119,========/======,1/1,100.0,97.77,vfdb,NP_282133,(jlpA) lipoprotein [JlpA (VF0329)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
78,barcode35,barcode35_contig_1,1243006,1243784,+,pebA,1-780/780,========/======,1/1,99.87,99.23,vfdb,NP_282073,(pebA) bifunctional adhesin/ABC transporter aspartate/glutamate-binding protein [PEB1 (VF0327)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
79,barcode35,barcode35_contig_1,1249215,1251048,+,ciaB,1-1833/1833,========/======,1/1,100.0,98.75,vfdb,NP_282066,(ciaB) invasion antigen CiaB [CiaB (VF0324)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
80,barcode35,barcode35_contig_1,1274956,1277209,+,flaD,1-2253/2253,========/======,1/1,100.0,99.64,vfdb,NP_282040,(flaD) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
81,barcode35,barcode35_contig_1,1281089,1283263,+,flhA,1-2175/2175,===============,0/0,100.0,98.3,vfdb,NP_282036,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
82,barcode35,barcode35_contig_1,1331729,1332463,+,fliP,1-735/735,===============,0/0,100.0,99.18,vfdb,NP_281981,(fliP) flagellar biosynthesis protein FliP [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
83,barcode35,barcode35_contig_1,1355531,1356550,-,flgS,1-1020/1020,===============,0/0,100.0,98.92,vfdb,YP_002344200,(flgS) signal transduction histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
84,barcode35,barcode35_contig_1,1379784,1380446,+,flgA,1-663/663,===============,0/0,100.0,98.34,vfdb,YP_002344176,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
85,barcode35,barcode35_contig_1,1408262,1409011,+,flaC,1-750/750,===============,0/0,100.0,98.8,vfdb,NP_281892,(flaC) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
86,barcode35,barcode35_contig_1,1428404,1429195,-,flgG,1-792/792,===============,0/0,100.0,98.99,vfdb,NP_281870,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
87,barcode35,barcode35_contig_1,1429224,1430037,-,flgF,1-813/813,========/======,1/1,100.0,99.02,vfdb,NP_281869,(flgF) flagellar basal-body rod protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
88,barcode35,barcode35_contig_1,1443440,1444138,+,flgH,1-699/699,===============,0/0,100.0,98.43,vfdb,NP_281859,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
89,barcode35,barcode35_contig_1,1459861,1461111,-,rpoN,1-1251/1251,========/======,2/2,99.92,98.48,vfdb,YP_002344093,(rpoN) RNA polymerase factor sigma-54 [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
90,barcode35,barcode35_contig_1,1568326,1568712,-,fliS,1-387/387,===============,0/0,100.0,99.74,vfdb,NP_281733,(fliS) flagellar protein FliS [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
91,barcode35,barcode35_contig_1,1568724,1570653,-,fliD,1-1929/1929,========/======,1/1,100.0,97.93,vfdb,NP_281732,(fliD) flagellar capping protein FliD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
92,barcode35,barcode35_contig_1,1570656,1571022,-,flaG,1-366/366,========/======,1/1,100.0,98.91,vfdb,NP_281731,(flaG) flagellar protein FlaG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
93,barcode35,barcode35_contig_1,1590800,1591231,+,flgB,1-432/432,===============,0/0,100.0,96.76,vfdb,NP_281712,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
94,barcode35,barcode35_contig_1,1591241,1591735,+,flgC,1-495/495,===============,0/0,100.0,98.59,vfdb,NP_281711,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
95,barcode35,barcode35_contig_1,1591742,1592038,+,fliE,1-297/297,===============,0/0,100.0,98.65,vfdb,NP_281710,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
0,barcode36,barcode36_contig_1,85287,85583,-,fliE,1-297/297,===============,0/0,100.0,98.65,vfdb,NP_281710,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
1,barcode36,barcode36_contig_1,85590,86084,-,flgC,1-495/495,===============,0/0,100.0,98.59,vfdb,NP_281711,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
2,barcode36,barcode36_contig_1,86094,86525,-,flgB,1-432/432,===============,0/0,100.0,96.76,vfdb,NP_281712,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
3,barcode36,barcode36_contig_1,106303,106669,+,flaG,1-366/366,========/======,1/1,100.0,98.91,vfdb,NP_281731,(flaG) flagellar protein FlaG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
4,barcode36,barcode36_contig_1,106672,108600,+,fliD,1-1929/1929,===============,0/0,100.0,97.93,vfdb,NP_281732,(fliD) flagellar capping protein FliD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
5,barcode36,barcode36_contig_1,108612,108998,+,fliS,1-387/387,===============,0/0,100.0,99.74,vfdb,NP_281733,(fliS) flagellar protein FliS [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
6,barcode36,barcode36_contig_1,216205,217456,+,rpoN,1-1251/1251,========/======,1/1,100.0,98.64,vfdb,YP_002344093,(rpoN) RNA polymerase factor sigma-54 [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
7,barcode36,barcode36_contig_1,233173,233871,-,flgH,1-699/699,===============,0/0,100.0,98.43,vfdb,NP_281859,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
8,barcode36,barcode36_contig_1,247273,248086,+,flgF,1-813/813,========/======,1/1,100.0,99.02,vfdb,NP_281869,(flgF) flagellar basal-body rod protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
9,barcode36,barcode36_contig_1,248115,248906,+,flgG,1-792/792,===============,0/0,100.0,98.99,vfdb,NP_281870,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
10,barcode36,barcode36_contig_1,268303,269052,-,flaC,1-750/750,===============,0/0,100.0,98.8,vfdb,NP_281892,(flaC) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
